Date,"	Time","	DetNo","		Stable","		GMean","			OMean","			Gain","					HV","						Offset",,,,,,,,,,,,,,,,,,,,,
15/12/2021,16:50,1,1,179.885061,0,0.686276,885,0,2,1,179.908238,0,0.654215,785,0,3,1,179.855575,0,0.709242,885,0,4,1,180.027081,0,0.671757,815,0
15/12/2021,17:34,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,18:18,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,19:06,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,19:54,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,20:40,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,21:20,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,22:04,,,,,,,,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,22:52,1,1,180.061488,0,0.686414,885,0,2,1,180.030802,0,0.654254,785,0,3,1,180.019875,0,0.709302,885,0,4,1,179.931377,0,0.67214,815,0
15/12/2021,23:36,1,1,180.063539,0,0.685517,885,0,2,1,179.982465,0,0.653566,785,0,3,1,180.062084,0,0.708674,885,0,4,1,180.00158,0,0.671573,815,0
16/12/2021,0:24,1,1,179.98898,0,0.686079,885,0,2,1,180.003821,0,0.653989,785,0,3,1,180.09031,0,0.709007,885,0,4,1,179.961755,0,0.671769,815,0
16/12/2021,1:04,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,1:50,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,2:36,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,3:22,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,4:08,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,4:54,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,5:40,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,6:26,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,7:12,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,7:58,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,8:44,1,1,179.96565,0,0.686202,885,0,2,1,180.001435,0,0.654132,785,0,3,1,180.02236,0,0.709006,885,0,4,1,179.767591,0,0.671998,815,0
16/12/2021,9:26,1,1,179.990714,0,0.684898,885,0,2,1,180.075893,0,0.652646,785,0,3,1,180.082496,0,0.707804,885,0,4,1,179.954057,0,0.670621,815,0
16/12/2021,10:12,1,1,179.990714,0,0.684898,885,0,2,1,180.075893,0,0.652646,785,0,3,1,180.082496,0,0.707804,885,0,4,1,179.954057,0,0.670621,815,0
16/12/2021,10:57,1,1,179.990714,0,0.684898,885,0,2,1,180.075893,0,0.652646,785,0,3,1,180.082496,0,0.707804,885,0,4,1,179.954057,0,0.670621,815,0
16/12/2021,11:42,1,1,179.94175,0,0.68556,885,0,2,1,179.88418,0,0.653517,785,0,3,1,180.004541,0,0.708699,885,0,4,1,179.909281,0,0.671501,815,0
16/12/2021,12:26,1,1,179.932029,0,0.685563,885,0,2,1,180.094096,0,0.653371,785,0,3,1,179.986887,0,0.708571,885,0,4,1,180.083313,0,0.671573,815,0
16/12/2021,13:10,1,1,179.914633,0,0.685866,885,0,2,1,180.024643,0,0.653919,785,0,3,1,180.16318,0,0.708941,885,0,4,1,180.086935,0,0.671638,815,0
16/12/2021,13:56,1,1,179.914633,0,0.685866,885,0,2,1,180.024643,0,0.653919,785,0,3,1,180.16318,0,0.708941,885,0,4,1,180.086935,0,0.671638,815,0
16/12/2021,14:40,1,1,179.936613,0,0.685674,885,0,2,1,179.987492,0,0.653643,785,0,3,1,179.964639,0,0.708872,885,0,4,1,180.121062,0,0.671537,815,0
16/12/2021,15:26,1,1,180.047113,0,0.685808,885,0,2,1,179.977426,0,0.653843,785,0,3,1,180.032486,0,0.708983,885,0,4,1,180.023803,0,0.671822,815,0
16/12/2021,16:06,1,1,179.886032,0,0.685848,885,0,2,1,180.086645,0,0.653707,785,0,3,1,179.854445,0,0.70909,885,0,4,1,179.923775,0,0.671485,815,0
16/12/2021,16:52,1,1,179.97393,0,0.686112,885,0,2,1,179.979388,0,0.654172,785,0,3,1,179.941586,0,0.709262,885,0,4,1,180.000576,0,0.671867,815,0
16/12/2021,17:36,1,1,179.963357,0,0.686105,885,0,2,1,179.964364,0,0.654165,785,0,3,1,179.90963,0,0.709502,885,0,4,1,180.026831,0,0.67185,815,0
16/12/2021,18:22,1,1,179.963357,0,0.686105,885,0,2,1,179.964364,0,0.654165,785,0,3,1,179.90963,0,0.709502,885,0,4,1,180.026831,0,0.67185,815,0
16/12/2021,19:08,1,1,179.963357,0,0.686105,885,0,2,1,179.964364,0,0.654165,785,0,3,1,179.90963,0,0.709502,885,0,4,1,180.026831,0,0.67185,815,0
16/12/2021,19:54,1,1,179.963357,0,0.686105,885,0,2,1,179.964364,0,0.654165,785,0,3,1,179.90963,0,0.709502,885,0,4,1,180.026831,0,0.67185,815,0
16/12/2021,20:40,1,1,179.963357,0,0.686105,885,0,2,1,179.964364,0,0.654165,785,0,3,1,179.90963,0,0.709502,885,0,4,1,180.026831,0,0.67185,815,0
16/12/2021,21:26,1,1,179.963357,0,0.686105,885,0,2,1,179.964364,0,0.654165,785,0,3,1,179.90963,0,0.709502,885,0,4,1,180.026831,0,0.67185,815,0
16/12/2021,22:10,1,1,179.998382,0,0.685182,885,0,2,1,180.063069,0,0.65277,785,0,3,1,180.023983,0,0.70821,885,0,4,1,180.125574,0,0.67081,815,0
16/12/2021,22:56,1,1,180.053515,0,0.686006,885,0,2,1,179.926071,0,0.653781,785,0,3,1,179.988476,0,0.709095,885,0,4,1,179.909713,0,0.671717,815,0
16/12/2021,23:40,1,1,180.110972,0,0.685901,885,0,2,1,180.028537,0,0.653823,785,0,3,1,179.997286,0,0.709253,885,0,4,1,179.864504,0,0.671811,815,0
17/12/2021,0:24,1,1,179.923646,0,0.685771,885,0,2,1,180.063919,0,0.653432,785,0,3,1,180.032939,0,0.708825,885,0,4,1,180.015621,0,0.671435,815,0
17/12/2021,1:08,1,1,179.784374,0,0.685804,885,0,2,1,180.089126,0,0.653875,785,0,3,1,180.035331,0,0.709239,885,0,4,1,180.041042,0,0.671786,815,0
17/12/2021,1:52,1,1,179.946269,0,0.686266,885,0,2,1,179.961468,0,0.6539,785,0,3,1,180.01061,0,0.709282,885,0,4,1,179.911448,0,0.671909,815,0
17/12/2021,2:38,1,1,179.946269,0,0.686266,885,0,2,1,179.961468,0,0.6539,785,0,3,1,180.01061,0,0.709282,885,0,4,1,179.911448,0,0.671909,815,0
17/12/2021,3:22,1,1,179.820242,0,0.685483,885,0,2,1,179.97571,0,0.653036,785,0,3,1,180.288046,0,0.708528,885,0,4,1,179.961199,0,0.671193,815,0
17/12/2021,4:04,1,1,180.017409,0,0.685823,885,0,2,1,180.046582,0,0.653753,785,0,3,1,179.900149,0,0.709045,885,0,4,1,179.926979,0,0.671397,815,0
17/12/2021,4:48,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,5:34,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,6:20,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,7:06,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,7:52,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,8:38,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,9:24,1,1,179.930355,0,0.686286,885,0,2,1,179.994159,0,0.653892,785,0,3,1,180.019653,0,0.709323,885,0,4,1,180.012671,0,0.671842,815,0
17/12/2021,10:06,1,1,180.029075,0,0.685102,885,0,2,1,179.999802,0,0.652796,785,0,3,1,179.945287,0,0.708285,885,0,4,1,179.975046,0,0.670872,815,0
17/12/2021,10:52,1,1,180.029075,0,0.685102,885,0,2,1,179.999802,0,0.652796,785,0,3,1,179.945287,0,0.708285,885,0,4,1,179.975046,0,0.670872,815,0
17/12/2021,11:38,1,1,180.029075,0,0.685102,885,0,2,1,179.999802,0,0.652796,785,0,3,1,179.945287,0,0.708285,885,0,4,1,179.975046,0,0.670872,815,0
17/12/2021,12:24,1,1,180.029075,0,0.685102,885,0,2,1,179.999802,0,0.652796,785,0,3,1,179.945287,0,0.708285,885,0,4,1,179.975046,0,0.670872,815,0
17/12/2021,13:06,1,1,180.061611,0,0.685639,885,0,2,1,179.989857,0,0.653546,785,0,3,1,179.965013,0,0.708987,885,0,4,1,179.960576,0,0.671478,815,0
17/12/2021,13:52,1,1,180.061611,0,0.685639,885,0,2,1,179.989857,0,0.653546,785,0,3,1,179.965013,0,0.708987,885,0,4,1,179.960576,0,0.671478,815,0
17/12/2021,14:36,1,1,180.030668,0,0.685635,885,0,2,1,179.980612,0,0.653297,785,0,3,1,180.032458,0,0.708833,885,0,4,1,179.946608,0,0.671407,815,0
17/12/2021,15:20,1,1,180.020274,0,0.685739,885,0,2,1,180.00548,0,0.653319,785,0,3,1,180.048154,0,0.70904,885,0,4,1,180.009035,0,0.671626,815,0
17/12/2021,16:04,1,1,180.209026,0,0.685093,885,0,2,1,180.018068,0,0.652496,785,0,3,1,179.992998,0,0.708212,885,0,4,1,180.050093,0,0.67058,815,0
17/12/2021,16:46,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,17:32,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,18:18,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,19:04,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,19:50,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,20:36,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,21:22,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,22:08,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,22:54,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
17/12/2021,23:40,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,0:26,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,1:12,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,1:58,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,2:44,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,3:30,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,4:16,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,5:00,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,5:48,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,6:34,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,7:20,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,8:04,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,8:52,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,9:38,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,10:24,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,11:08,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,11:56,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,12:42,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,13:28,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,14:12,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,15:00,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,15:46,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,16:30,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,17:16,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,18:02,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,18:50,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,19:34,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,20:20,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,21:06,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,21:54,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,22:38,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
18/12/2021,23:24,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,0:10,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,0:58,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,1:42,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,2:28,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,3:14,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,4:00,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,4:46,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,5:32,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,6:18,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,7:04,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,7:50,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,8:36,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,9:22,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,10:08,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,10:54,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,11:40,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,12:26,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,13:12,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,13:58,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,14:44,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,15:30,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,16:17,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,17:01,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,17:49,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,18:35,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,19:21,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,20:05,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,20:53,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,21:39,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,22:25,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,23:09,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
19/12/2021,23:57,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,0:43,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,1:29,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,2:13,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,3:00,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,3:47,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,4:31,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,5:17,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,6:03,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,6:51,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,7:35,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,8:21,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,9:07,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,9:55,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,10:39,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,11:25,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
20/12/2021,12:11,1,1,180.004613,0,0.685813,885,0,2,1,180.04394,0,0.653514,785,0,3,1,179.994835,0,0.709088,885,0,4,1,180.160924,0,0.671438,815,0
